StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Facilidad,Dificultad,Dificultad_1_TEXT,InfoUtil_1,PostuBene,Recomendar_NPS_GROUP,Recomendar,SelectMode.PP,SelectMode.under50,Comp1.PP,Comp2.PP,Comp3.PP,Comp4.PP,Comp5.PP,Comp6.PP,Comp7.PP,Curiosity_1,Confidence_1,Intro,Q18500,Q18500-repeat,Q15000,Q13500,Q12700,Q12400,Q13100,Q14300,Q14700,Q13900,Q16700,Q15900,Q15500,Q16300,Q17600,Q17100,Q18000,Q22200,Q24200,Q23200,Q23700,Q22700,Q25200,Q25800,Q24700,Q20300,Q19400,Q18900,Q19800,Q21200,Q20700,Q21700,MathChild,Confused,QMath1,QMath2,QMath3,LotteryRisk,Risk_Tende_1,Comentario_final,SC0,survey,show-up,age,UID,uemail,esfuerzo,total_reward,perfil,website,genero,name1,name2,name3,name4,Pn1,pn1,name5,name6,name7,name8,verb1,verb2,verb3,noun1,dueño,contratado,un,herido,tetra,lo,solo,ciego,mismo,declarado,el,hn1,dueña,contratada,una,herida,la,sola,ciega,misma,declarada,ella
2022-07-26 13:30:11,2022-07-26 13:37:15,IP Address,167.56.11.131,1,424,False,2022-08-02 13:37:17,R_3NNWYL05Lj5geDQ,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,55,1334-2-8-55-3,1334,,,3,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 13:33:40,2022-08-02 13:40:07,IP Address,181.42.55.139,100,386,True,2022-08-02 13:40:07,R_1gqFwde9oFakA15,,,,,-33.4513,-70.6653,anonymous,ES-ES,4,No,,7,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,Sí,$200.000,7,7,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Dentro de 12 meses,,Dentro de 12 meses,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Menos de 20 años,10000,100% probabilidades de ganar $720,7,Entretenida,4,OE_USACH_NN,3500,50,3999-2-1-50-0,3999,1500,8000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 13:16:37,2022-07-26 13:41:30,IP Address,167.56.11.131,3,1493,False,2022-08-02 13:41:32,R_1hNol77wKXbAn6D,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,29,3333-2-1-29-3,3333,,,3,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 13:33:23,2022-08-02 13:52:22,IP Address,167.250.55.99,100,1138,True,2022-08-02 13:52:23,R_123D5dfSy4ZyCGz,,,,,-33.045,-71.368,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,,,A partir de los 65 años,Tener ClaveÚnica,No,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,10,8,,Dentro de 12 meses,,Dentro de 12 meses,Dentro de 12 meses,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,,,,,,,,,,,Más o menos igual al promedio,En desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,5000,100% probabilidades de ganar $720,3,"Me gusto
Me entregó información que desconocía
Me dieron muchas ganas de compartirla

",8,OE_USACH_NN,3500,,,,2500,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26 14:00:03,2022-07-26 14:00:19,IP Address,200.68.46.5,6,15,False,2022-08-02 14:00:22,R_25ydIfnANkFPmQM,,,,,,,anonymous,ES-ES,Muy fácil  5,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-26 14:16:32,2022-07-26 14:16:32,IP Address,186.11.96.6,1,0,False,2022-08-02 14:16:38,R_12z3VACjTiZNrv5,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,4785-2-1-52-1,4785,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 13:54:36,2022-08-02 14:17:31,IP Address,168.196.201.161,100,1374,True,2022-08-02 14:17:32,R_2zi2zZIEUjlAFZP,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,8,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,8,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Dentro de 12 meses,Dentro de 12 meses,,,,,,,,,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.440 y 50% probabilidades de ganar $360,5,"Fue una experiencia que me permitió ver que no se mucho de mi futuro en la jubilación y que me costaría calcular y ver a qué tipo de jubilación puedo optar ",8,OE_USACH_NN,3500,51,7459-1-3-51-0,7459,3500,10000,0,3,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-26 14:14:30,2022-07-26 14:17:38,IP Address,158.170.182.82,1,188,False,2022-08-02 14:17:41,R_1NaFwWOkXcEHgRg,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,4745-2-1-52-1,4745,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 14:21:42,2022-07-26 14:22:37,Spam,158.170.182.82,1,55,False,2022-08-02 14:22:39,R_1nZ20DOmdZf8JuB,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,4785-2-1-52-1,4785,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 14:26:42,2022-07-26 14:26:43,Spam,186.11.96.6,1,0,False,2022-08-02 14:26:46,R_1gTQyQeLfIMnGWk,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,4809-2-1-52-1,4809,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 14:12:06,2022-08-02 14:31:12,IP Address,186.79.103.82,100,1146,True,2022-08-02 14:31:12,R_1LScHOV5iTr3fl8,,,,,-33.0081,-71.5197,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,9,Aporte Previsional Solidario de invalidez,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$630.000,10,10,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Hoy,,,,Hoy,,Hoy,Mejor que el promedio,En desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $2.160 y 50% probabilidades de ganar $0,8,Buena experiencia,7,OE_USACH_NN,3500,52,2057-1-1-52-0,2057,2500,9000,0,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-26 14:40:36,2022-07-26 14:40:37,IP Address,167.56.11.131,1,1,False,2022-08-02 14:40:40,R_RKBdt3xLaal8jL3,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,3331-2-1-52-1,3331,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 14:49:28,2022-08-02 14:57:07,IP Address,190.121.11.18,100,459,True,2022-08-02 14:57:08,R_DzP1NJCk24oVevf,,,,,-39.8488,-72.83,anonymous,ES-ES,Muy fácil  5,No,,6,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,8,5,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Dentro de 12 meses,Dentro de 12 meses,,,,,,,,,,,,,,,,,Peor que al promedio,Totalmente de acuerdo,No sabe / No contesta,Entre 30 y 40 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,2,"Son temas que no analizo habitualmente, por lo que siento que me sirvió la información y me abre a seguir buscando",7,OE_USACH_NN,3500,55,1965-2-1-55-0,1965,3500,10000,0,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 15:13:29,2022-07-26 15:13:30,IP Address,158.170.47.101,1,1,False,2022-08-02 15:13:32,R_1ODmr5nDQeo9X11,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,62,554711-1-1-62-1,554711,,,1,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-26 15:32:13,2022-07-26 15:32:16,Spam,158.170.182.82,1,3,False,2022-08-02 15:32:17,R_21G7MIMf6TPOHtR,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,6003-2-1-52-1,6003,,,1,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 15:36:17,2022-08-02 15:55:06,IP Address,186.106.120.199,100,1128,True,2022-08-02 15:55:08,R_YYUl8mBF02Ao4zT,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,No,,10,Sí,Promotor,10,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,9,,Hoy,,,,,,,,,,,,,,,,,Dentro de 12 meses,,,,,,,,Hoy,,,,Hoy,,Hoy,Mejor que el promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,5000,100% probabilidades de ganar $720,5,"Satisfactorio, y bastante amable",8,OE_USACH_NN,3500,50,1115-2-8-50-0,1115,3000,9500,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 16:08:20,2022-07-26 16:08:20,Spam,186.11.96.6,1,0,False,2022-08-02 16:08:21,R_2TNml5HhuWDIFlS,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,6008-2-2-52-1,6008,,,1,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 16:10:40,2022-07-26 16:10:41,Spam,186.11.96.6,1,0,False,2022-08-02 16:10:49,R_2RPJ2GFMd5pVOHK,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,6009-2-3-52-1,6009,,,1,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 22:20:10,2022-08-02 22:37:44,IP Address,190.5.47.179,100,1053,True,2022-08-02 22:37:45,R_1HdHHnBhR9BMfsP,,,,,-37.497,-72.6638,anonymous,ES-ES,4,No,,6,Sí,Detractor,6,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,7,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Dentro de 12 meses,,Hoy,,,,,,,,Más o menos igual al promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,100% probabilidades de ganar $720,7,Buena,9,OE_USACH_NN,3500,56,8424-2-2-56-0,8424,3500,10000,0,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-02 22:24:15,2022-08-02 22:45:25,IP Address,200.83.250.67,100,1269,True,2022-08-02 22:45:26,R_3qWC8itlf1iKa7u,,,,,-18.4731,-70.3034,anonymous,ES-ES,Muy fácil  5,No,,7,Sí,Pasivo,7,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,No,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,No,$630.000,9,8,,Hoy,,,,,,,,,,,,,,,,,Hoy,Hoy,,,,Hoy,Hoy,,,,,,,,,Más o menos igual al promedio,De acuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,100% probabilidades de ganar $720,6,ENTRETENIDA,6,OE_USACH_NN,3500,57,6185-2-8-57-0,6185,2500,9000,0,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-26 13:50:41,2022-07-27 05:44:38,IP Address,167.56.141.226,1,57236,False,2022-08-03 05:44:40,R_1IgRQuUEFd2k0vC,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,55,1333-2-8-55-1,1333,,,1,8,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-27 06:01:31,2022-07-27 06:04:46,Spam,167.56.141.226,1,194,False,2022-08-03 06:04:48,R_1gSAWbh4VyAzOBb,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,3344-1-1-52-2,3344,,,2,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 06:26:51,2022-07-27 06:27:35,Spam,167.56.141.226,1,43,False,2022-08-03 06:27:36,R_3PpICVkM35ZLb7n,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,3344-1-1-52-1,3344,,,1,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 06:30:54,2022-07-27 06:33:06,Spam,167.56.141.226,1,131,False,2022-08-03 06:33:09,R_2AZQQv5Hmd2dVaS,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,3363-1-1-52-2,3363,,,2,1,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 06:40:07,2022-07-27 06:40:40,Spam,167.56.141.226,1,32,False,2022-08-03 06:40:42,R_1CEp8aAM6cB598w,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,3383-2-2-52-1,3383,,,1,2,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-27 07:08:26,2022-07-27 07:08:27,IP Address,181.203.13.14,1,1,False,2022-08-03 07:08:29,R_1j99RAatSYTE5q2,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,58,4242-2-3-58-,4242,,,,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-27 07:33:16,2022-07-27 07:33:17,IP Address,179.29.47.105,1,1,False,2022-08-03 07:33:19,R_2YFlX533V8Eiy8I,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,50,4713-1-6-50-6,4713,,,6,6,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 07:57:18,2022-07-27 07:57:35,IP Address,190.101.50.39,1,17,False,2022-08-03 07:57:42,R_qxA6bPaS3Og76JX,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,54,4441112-2-1-54,4441112,,,,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-07-27 08:09:48,2022-07-27 08:11:25,IP Address,190.101.50.39,25,97,False,2022-08-03 08:11:26,R_1rGubaodn7hJbGK,,,,,,,anonymous,ES-ES,4,No,,6,No,Pasivo,7,Pensión Básica Solidaria de invalidez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,50,4713-1-6-50-6,4713,,,6,6,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-08-03 09:47:48,2022-08-03 09:59:10,IP Address,45.232.92.168,100,682,True,2022-08-03 09:59:11,R_3PTQdqFTaSgdBWC,,,,,-33.4513,-70.6653,anonymous,ES-ES,Muy fácil  5,Sí. ¿Cuál?,No,6,Sí,Detractor,3,Pensión Garantizada Universal,,A partir de los 60 años para mujeres y de los 65 para hombres,Tener ClaveÚnica,No,A través del Estado con los impuestos,Por encontrarse dentro del 9% de mayores ingresos,Sí,$1.000.000,10,10,,Dentro de 12 meses,,Dentro de 12 meses,Hoy,,,,Hoy,Hoy,,,,,,,,,,,,,,,,,,,,,,,,Mucho mejor que el promedio,Totalmente en desacuerdo,Más de $125.000.000,Entre 20 y 30 años,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,10,"Me parece interesante. Aunque agregaría temas como expectativas del encuestado entre sistema de capitalización individual frente al de reparto, lagunas previsionales, rendimiento de los fondos, además de impacto del sistema en el desarrollo de la economía.",5,OE_USACH_NN,3500,61,3642-1-8-61-0,3642,2000,8500,0,8,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 12:13:28,2022-07-27 12:14:09,IP Address,190.101.50.39,1,41,False,2022-08-03 12:14:11,R_3dPNOhzztpDusZD,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,50,888-1-6-50-6,888,,,6,6,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 12:14:57,2022-07-27 12:33:10,Spam,167.56.141.226,1,1092,False,2022-08-03 12:33:14,R_1LNCLitTIgaElIK,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,55,4333-2-1-55-3,4333,,,3,1,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
2022-08-03 12:31:53,2022-08-03 12:47:48,IP Address,181.42.13.159,100,954,True,2022-08-03 12:47:49,R_1Q6jlOJHCNdHSD5,,,,,-36.8335,-73.0487,anonymous,ES-ES,Muy fácil  5,No,,9,Sí,Pasivo,8,Pensión Garantizada Universal,,A partir de los 65 años,Tener ClaveÚnica,Sí,Ambos: con impuestos y ahorros previsionales,Por encontrarse dentro del 9% de mayores ingresos,No,$1.000.000,9,6,,Dentro de 12 meses,,Hoy,,,,,,,,Hoy,,,,Hoy,,Dentro de 12 meses,,,,,,,,,,,,,,,,Mucho mejor que el promedio,Ni de acuerdo ni en desacuerdo,Más de $125.000.000,Nunca se terminaría de pagar el crédito,10000,50% probabilidades de ganar $1.080 y 50% probabilidades de ganar $540,6,"Me hizo pensar en recibir una ganancia hoy o esperar, dependiendo de las expectativas futuras",8,OE_USACH_NN,3500,53,7035-1-8-53-0,7035,3000,9500,0,8,1,Francisco,Mauricio,Pedro,Carlos,El,el,Santiago,Juan,Luciano,Gabriel,cansado,delicado,contento,beneficiaria,,,,,tetrapléjico,,,,,,,esposa,dueño,contratado,un,herido,lo,solo,ciego,mismo,declarado,él
2022-07-27 12:50:57,2022-07-27 12:51:05,IP Address,190.47.67.184,3,8,False,2022-08-03 12:51:07,R_1rcVOdQRuUsXR57,,,,,,,anonymous,ES-ES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,OE_USACH_NN,3500,52,750-2-3-52-,750,,,,3,2,Paulina,Ximena,Daniela,Mariana,Ella,ella,Isabel,Catalina,Josefa,Gabriela,cansada,delicada,contenta,beneficiario,dueña,contratada,una,herida,tetrapléjica,la,sola,ciega,misma,declarada,ella,esposo,,,,,,,,,,
